gene	log2FC	pvalue	q_BH
SNRNP35	0.3241740553733079	0.27245212061261115	0.4895737334785297
THAP7	0.1836615760847784	0.27245212061261115	0.4895737334785297
ENSG00000258677	0.3783890413650688	0.27245212061261115	0.4895737334785297
FLJ31104	0.03373218807307482	0.27245212061261115	0.4895737334785297
NCL	0.3006492915889263	0.27245212061261115	0.4895737334785297
TMCC3	0.3702603972391234	0.27245212061261115	0.4895737334785297
DHCR24	0.27648506314251353	0.27245212061261115	0.4895737334785297
CBX1	-0.19038010525758686	0.27245212061261115	0.4895737334785297
KLHDC3	-0.26295263552935566	0.27245212061261115	0.4895737334785297
ENSG00000285901	0.48661910519972873	0.27245212061261115	0.4895737334785297
GCK	-0.12534296963456049	0.27245212061261115	0.4895737334785297
MIR3648-1	-1.2946760261685246	0.27245212061261115	0.4895737334785297
ENSG00000284829	-0.18027111398077794	0.27245212061261115	0.4895737334785297
LCLAT1	0.27040047056332006	0.27245212061261115	0.4895737334785297
INSYN2B	0.1839918943587462	0.27245212061261115	0.4895737334785297
FBXO7	0.30073548667072103	0.27245212061261115	0.4895737334785297
LDB3	-0.19426929173202634	0.27245212061261115	0.4895737334785297
TAOK3	0.21703548964945973	0.27245212061261115	0.4895737334785297
ENSG00000217648	0.045006220061309166	0.27245212061261115	0.4895737334785297
TMEM167A	0.358451480430646	0.27245212061261115	0.4895737334785297
POLG	0.22304310529918014	0.27245212061261115	0.4895737334785297
SMOX	-0.281411457977212	0.27245212061261115	0.4895737334785297
DPH5	0.44346053078097825	0.27245212061261115	0.4895737334785297
U2AF1	0.3569645968865425	0.27245212061261115	0.4895737334785297
ENSG00000271780	-0.0764312628610413	0.27245212061261115	0.4895737334785297
PPID	0.33248615326895425	0.27245212061261115	0.4895737334785297
SYNGR1	-0.28398834863955535	0.27245212061261115	0.4895737334785297
ELN	0.3428045099542518	0.27245212061261115	0.4895737334785297
LYRM2	0.31966012835634405	0.27245212061261115	0.4895737334785297
PNOC	-0.4152784198345705	0.27245212061261115	0.4895737334785297
PRKX	0.09365614526890642	0.27245212061261115	0.4895737334785297
ATG2B	0.00901414547783741	0.27245212061261115	0.4895737334785297
FBXO15	0.1598870753064675	0.27245212061261115	0.4895737334785297
ENSG00000270022	-0.40166854763384996	0.27245212061261115	0.4895737334785297
FGF7P6	0.22882780873900188	0.27245212061261115	0.4895737334785297
SYT17	0.28855163102100034	0.27245212061261115	0.4895737334785297
CORO2A	0.15795596239721466	0.27245212061261115	0.4895737334785297
ENSG00000283602	0.09308164507260486	0.27245212061261115	0.4895737334785297
MPHOSPH9	0.3433372126942995	0.27517041890620164	0.4925148055395187
XKR7	-0.19075294381929989	0.27517041890620164	0.4925148055395187
DNM1P51	-0.09423368921780595	0.27517041890620164	0.4925148055395187
KCNG2	0.023945333578543837	0.27517041890620164	0.4925148055395187
AVIL	0.2919207337082945	0.27517041890620164	0.4925148055395187
ENSG00000260342	0.15162329760502646	0.27517041890620164	0.4925148055395187
ENSG00000267601	-0.28292374600311243	0.27517041890620164	0.4925148055395187
TMEM254	0.3375006182064979	0.27517041890620164	0.4925148055395187
KREMEN1	-0.048240202854459735	0.27517041890620164	0.4925148055395187
TFDP2	0.28761460518462734	0.27517041890620164	0.4925148055395187
FAM110B	-0.13350429581897805	0.27517041890620164	0.4925148055395187
ETV5	0.32450798725284535	0.27517041890620164	0.4925148055395187
ZEB1-AS1	-0.14939132562976143	0.27517041890620164	0.4925148055395187
CLPB	0.21387509214794598	0.27517041890620164	0.4925148055395187
TBP	0.25204897133408943	0.27517041890620164	0.4925148055395187
ENSG00000269976	-0.17889582764673595	0.27517041890620164	0.4925148055395187
DPYSL5	0.19043612365528784	0.27517041890620164	0.4925148055395187
GABPB2	0.32320109186597223	0.27517041890620164	0.4925148055395187
STPG1	0.15409173471053172	0.27517041890620164	0.4925148055395187
ZNF626	0.1742461689846735	0.27517041890620164	0.4925148055395187
ARL13B	0.21583603689431596	0.27517041890620164	0.4925148055395187
FAM161B	-0.12860859268331248	0.27517041890620164	0.4925148055395187
PCCA-DT	0.17577821635498125	0.27517041890620164	0.4925148055395187
UBE3B	0.13945273463807029	0.27517041890620164	0.4925148055395187
ZNF107	0.11720888672361829	0.27517041890620164	0.4925148055395187
OR2A1-AS1	-0.20458296675818133	0.27517041890620164	0.4925148055395187
DNAJA3	0.17142854878337266	0.27517041890620164	0.4925148055395187
TRIP10	0.26585487324491286	0.27517041890620164	0.4925148055395187
TTL	0.19511537248858968	0.27517041890620164	0.4925148055395187
ENSG00000261544	-0.040486359431915336	0.27517041890620164	0.4925148055395187
NUP155	0.2687442767036998	0.27517041890620164	0.4925148055395187
NFAT5	-0.014355018925495955	0.27517041890620164	0.4925148055395187
PPP5D1P	-0.10059585473511956	0.27517041890620164	0.4925148055395187
ENSG00000273329	-0.10398726721219298	0.27517041890620164	0.4925148055395187
APCDD1	-0.2086981845355762	0.27517041890620164	0.4925148055395187
ENSG00000271811	-0.16162261907807113	0.27517041890620164	0.4925148055395187
GPX1P1	0.3326026242612916	0.27517041890620164	0.4925148055395187
BPTFP1	-0.15926621021962617	0.27517041890620164	0.4925148055395187
SP1	0.29509231818907145	0.27517041890620164	0.4925148055395187
GTF2IRD1	0.25588874727912314	0.27517041890620164	0.4925148055395187
TIE1	-0.13932422105119713	0.27517041890620164	0.4925148055395187
FBN3	-0.3170328672625786	0.27517041890620164	0.4925148055395187
PCMTD1	0.29117003645708595	0.27517041890620164	0.4925148055395187
ARID1A	0.1299787595007853	0.2779071710910409	0.49497001247350114
MRPL15	0.3829515599310236	0.2779071710910409	0.49497001247350114
TMEM117	0.22189792752020354	0.2779071710910409	0.49497001247350114
AKR7A2	0.191529217573704	0.2779071710910409	0.49497001247350114
KDM4C	0.27140918357356947	0.2779071710910409	0.49497001247350114
CACNG4	-0.34689167519675523	0.2779071710910409	0.49497001247350114
ENSG00000272822	-0.1440397074157434	0.2779071710910409	0.49497001247350114
CPLX3	-0.27948573439043267	0.2779071710910409	0.49497001247350114
ENSG00000273420	-0.178799908377977	0.2779071710910409	0.49497001247350114
SLC41A1	-0.19607947396434433	0.2779071710910409	0.49497001247350114
SNORA2A	-1.0190225909074773	0.2779071710910409	0.49497001247350114
DDA1	0.39551902553542817	0.2779071710910409	0.49497001247350114
RBM34	0.37262234488033386	0.2779071710910409	0.49497001247350114
ENSG00000273464	0.11247427617252287	0.2779071710910409	0.49497001247350114
DYNLL2	-0.25423442047365263	0.2779071710910409	0.49497001247350114
ENSG00000260625	-0.013377647984337826	0.2779071710910409	0.49497001247350114
LIG1	0.2397933182681693	0.2779071710910409	0.49497001247350114
NDUFB1	0.5052528908573155	0.2779071710910409	0.49497001247350114
KLHL13	0.2812319473373326	0.2779071710910409	0.49497001247350114
RFC1	0.30982227660683526	0.2779071710910409	0.49497001247350114
DNALI1	0.2858695804626392	0.2779071710910409	0.49497001247350114
LRRC10B	-0.20385017800681893	0.2779071710910409	0.49497001247350114
UBE3A	0.16693167875619785	0.2779071710910409	0.49497001247350114
ZC3H15	0.30004776070375083	0.2779071710910409	0.49497001247350114
GTF2H4	0.2663601358623451	0.2779071710910409	0.49497001247350114
PDCD10	0.33478620632040634	0.2779071710910409	0.49497001247350114
CCDC137	0.16155749032839717	0.2779071710910409	0.49497001247350114
MRPL50	0.2947052459840873	0.2779071710910409	0.49497001247350114
CDH13	0.31515119757098375	0.2779071710910409	0.49497001247350114
TMCC1	-0.07933507025278219	0.2779071710910409	0.49497001247350114
CDKL2	-0.2717052240978387	0.2779071710910409	0.49497001247350114
PIMREG	0.12042840806402733	0.2779071710910409	0.49497001247350114
FAM201B	-0.026357107810771663	0.2779071710910409	0.49497001247350114
ORMDL3	0.2202528772143557	0.2779071710910409	0.49497001247350114
XPR1	0.26241867764177806	0.2779071710910409	0.49497001247350114
MEA1	0.40869521878240356	0.2779071710910409	0.49497001247350114
ENSG00000241597	-0.13746694487867495	0.2779071710910409	0.49497001247350114
RFXANK	0.24356023215387346	0.2779071710910409	0.49497001247350114
ZNF345	0.1642264978569894	0.2779071710910409	0.49497001247350114
ENSG00000259001	-1.136876406467862	0.2779071710910409	0.49497001247350114
ARMC6	0.2024020676802345	0.2779071710910409	0.49497001247350114
SARS1	0.3364509504330959	0.2779071710910409	0.49497001247350114
NDUFC2	0.42638757355628876	0.2779071710910409	0.49497001247350114
NIPBL	0.26545281022302447	0.2779071710910409	0.49497001247350114
APOM	0.24477840629354408	0.2779071710910409	0.49497001247350114
MRPL37	0.28114672611317815	0.2779071710910409	0.49497001247350114
ENSG00000247134	0.19500725868076896	0.2779071710910409	0.49497001247350114
CCL3L3	0.4105261114747982	0.2779071710910409	0.49497001247350114
LTO1	0.15159433232534925	0.2779071710910409	0.49497001247350114
HAX1	0.40701878387578816	0.2779071710910409	0.49497001247350114
URB1	0.13178727864408435	0.2779071710910409	0.49497001247350114
KCNQ3	-0.22891650664875307	0.2779071710910409	0.49497001247350114
ENSG00000253200	0.2069799530800538	0.2779071710910409	0.49497001247350114
ENSG00000240207	-0.1499150970366907	0.2779071710910409	0.49497001247350114
ACTR3-AS1	-0.07866749081788638	0.28066239652733327	0.49792972604890035
GPR88	-0.2986496344858439	0.28066239652733327	0.49792972604890035
ENSG00000285184	-0.20178670275583666	0.28066239652733327	0.49792972604890035
ENSG00000289065	-0.035216352526961536	0.28066239652733327	0.49792972604890035
CDH1	0.28936048618532717	0.28066239652733327	0.49792972604890035
ZNF77	0.16761303079501944	0.28066239652733327	0.49792972604890035
RNU2-6P	-0.15101361998853868	0.28066239652733327	0.49792972604890035
RNA5SP434	0.18599096461661666	0.28066239652733327	0.49792972604890035
APTX	0.3306232071309858	0.28066239652733327	0.49792972604890035
BAG1	0.228749733854559	0.28066239652733327	0.49792972604890035
STX17	0.29724841639123945	0.28066239652733327	0.49792972604890035
ENSG00000236505	-0.19136383380622704	0.28066239652733327	0.49792972604890035
EEF1A1P6	-0.32152234520391243	0.28066239652733327	0.49792972604890035
RNA5SP372	-0.26420543384114675	0.28066239652733327	0.49792972604890035
EMSY-DT	-0.08243012356875523	0.28066239652733327	0.49792972604890035
ZFP2	-0.12330592776614546	0.28066239652733327	0.49792972604890035
TTC9	-0.23136932971178492	0.28066239652733327	0.49792972604890035
ENSG00000248751	0.05162963233530671	0.28066239652733327	0.49792972604890035
TENM3	-0.40913591063354837	0.28066239652733327	0.49792972604890035
ENSG00000203546	-0.13375403734598823	0.28066239652733327	0.49792972604890035
SEC24B	0.2728469738119159	0.28066239652733327	0.49792972604890035
ZNF341	0.045608905402007016	0.28066239652733327	0.49792972604890035
RBM22	0.21963918465630794	0.28066239652733327	0.49792972604890035
LINC01535	-0.14270709685216065	0.28066239652733327	0.49792972604890035
SMARCA5	0.22399738775713818	0.28066239652733327	0.49792972604890035
ELOC	0.3542583009311784	0.28066239652733327	0.49792972604890035
TACR1	0.09811310271877688	0.28066239652733327	0.49792972604890035
TAMALIN	0.27267615929531974	0.28066239652733327	0.49792972604890035
AK7	0.17826518110342904	0.28066239652733327	0.49792972604890035
SULT1A4	0.09718738725381587	0.28066239652733327	0.49792972604890035
NHSL2	0.2035867390342163	0.28066239652733327	0.49792972604890035
OCEL1	0.16600381434067213	0.28066239652733327	0.49792972604890035
BTBD11	0.3954221076577602	0.28066239652733327	0.49792972604890035
ENSG00000255284	-0.15934021190393022	0.28066239652733327	0.49792972604890035
ENSG00000249592	-0.24770630589189713	0.28066239652733327	0.49792972604890035
GABRG3	-0.17048485146597225	0.28066239652733327	0.49792972604890035
POLRMT	0.2097836425881381	0.28066239652733327	0.49792972604890035
PSMG3	0.25948294965987495	0.28066239652733327	0.49792972604890035
OLIG2	-0.32057131675412887	0.28066239652733327	0.49792972604890035
ENSG00000248161	-0.13660451811602714	0.28066239652733327	0.49792972604890035
PCMTD2	0.33710730360790553	0.28066239652733327	0.49792972604890035
ANKRD13D	0.24211741611154824	0.28066239652733327	0.49792972604890035
CCDC167	0.510828559417539	0.28066239652733327	0.49792972604890035
TIMP3	0.23513573574370472	0.28343611328089424	0.49990655144597285
ING5	0.2473670534643322	0.28343611328089424	0.49990655144597285
ENSG00000227544	-0.06819574544966756	0.28343611328089424	0.49990655144597285
ENSG00000282393	0.09423084264448733	0.28343611328089424	0.49990655144597285
PLOD2	0.35430578626595377	0.28343611328089424	0.49990655144597285
C5orf22	0.26598580788403225	0.28343611328089424	0.49990655144597285
MADD	-0.1426573316394757	0.28343611328089424	0.49990655144597285
C6orf136	-0.15493076694679786	0.28343611328089424	0.49990655144597285
TSEN15	0.31356131113884134	0.28343611328089424	0.49990655144597285
ZNF781	-0.1511565529335812	0.28343611328089424	0.49990655144597285
C16orf86	0.1012273945037574	0.28343611328089424	0.49990655144597285
CUX1	0.2007684328763668	0.28343611328089424	0.49990655144597285
STAG2	0.24893466947323706	0.28343611328089424	0.49990655144597285
SEH1L	0.24326887372705697	0.28343611328089424	0.49990655144597285
SAV1	0.22603491375730833	0.28343611328089424	0.49990655144597285
DEGS2	-0.19975277626804244	0.28343611328089424	0.49990655144597285
MINDY3	0.233315802959142	0.28343611328089424	0.49990655144597285
LRRC37A2	0.15333863706724093	0.28343611328089424	0.49990655144597285
SNHG14	-0.16509821619084875	0.28343611328089424	0.49990655144597285
TNPO3	0.23092962766023728	0.28343611328089424	0.49990655144597285
SOWAHC	0.1800390632494122	0.28343611328089424	0.49990655144597285
RABL3	0.3001033237532664	0.28343611328089424	0.49990655144597285
SMIM18	-0.08279640778660102	0.28343611328089424	0.49990655144597285
MT1G	-0.5542743027496368	0.28343611328089424	0.49990655144597285
NCBP2AS2	-0.10532936793705394	0.28343611328089424	0.49990655144597285
NDRG3	-0.256103173868814	0.28343611328089424	0.49990655144597285
NLK	0.19434071488033045	0.28343611328089424	0.49990655144597285
ZNF761	0.14315695268251005	0.28343611328089424	0.49990655144597285
ZKSCAN2	0.014380575215559022	0.28343611328089424	0.49990655144597285
ENSG00000274213	0.2486474093399323	0.28343611328089424	0.49990655144597285
NUDT12	0.20932995026206314	0.28343611328089424	0.49990655144597285
SLC45A1	-0.11228164397534535	0.28343611328089424	0.49990655144597285
KCNH3	-0.7581246132687469	0.28343611328089424	0.49990655144597285
RASSF4	0.25093617862352957	0.28343611328089424	0.49990655144597285
CORO7	0.32775861796922134	0.28343611328089424	0.49990655144597285
ACO1	0.2903600738308514	0.28343611328089424	0.49990655144597285
MND1	0.14681025397947955	0.28343611328089424	0.49990655144597285
RN7SL399P	-0.10564483577854467	0.28343611328089424	0.49990655144597285
PCDHGC3	0.1717632494905761	0.28343611328089424	0.49990655144597285
UFM1	0.3355887672483666	0.28343611328089424	0.49990655144597285
SIRT1	0.20455989382310813	0.28343611328089424	0.49990655144597285
RBM42	0.13261501853241064	0.28343611328089424	0.49990655144597285
ZNF865	-0.13317988397975133	0.28343611328089424	0.49990655144597285
XKR8	0.1655108299215473	0.28343611328089424	0.49990655144597285
NTNG1	-0.3128824462409243	0.28343611328089424	0.49990655144597285
EIF2B5	0.2634814601161546	0.28343611328089424	0.49990655144597285
PLEKHG3	-0.17326307981782652	0.28343611328089424	0.49990655144597285
LAMTOR3	0.38951763261890937	0.28343611328089424	0.49990655144597285
TIMM10	0.4876794362028969	0.28343611328089424	0.49990655144597285
SMG1P4	-0.29754629778264574	0.28343611328089424	0.49990655144597285
HRAT92	0.10948488640515552	0.28343611328089424	0.49990655144597285
LRTM2	-0.6985896258020532	0.28343611328089424	0.49990655144597285
MEAF6	0.32271699961602707	0.28343611328089424	0.49990655144597285
PNPLA3	0.2520599349708432	0.28343611328089424	0.49990655144597285
NSUN5	0.17295880172620137	0.28343611328089424	0.49990655144597285
CALCOCO2	0.3194187236994681	0.28343611328089424	0.49990655144597285
ENSG00000269194	-0.030993956156548652	0.28343611328089424	0.49990655144597285
NEURL1B	-0.15661434662963547	0.28343611328089424	0.49990655144597285
PKMYT1	-0.09983161507373872	0.28343611328089424	0.49990655144597285
JAK1	0.2741751417750615	0.28343611328089424	0.49990655144597285
CCNB1	0.2938884750306796	0.28343611328089424	0.49990655144597285
KCNB2	-0.25082045945646747	0.28343611328089424	0.49990655144597285
COX8A	0.30015296879858866	0.28343611328089424	0.49990655144597285
AP2M1	0.22046783930800729	0.28343611328089424	0.49990655144597285
TEDC1	-0.14215589362715297	0.28343611328089424	0.49990655144597285
ENSG00000255326	0.081022230498145	0.2862283381123486	0.5035612837895685
ENSG00000256894	-0.10096367316727639	0.2862283381123486	0.5035612837895685
MSH6	0.2066677055816868	0.2862283381123486	0.5035612837895685
ENSG00000285565	-0.315050872187447	0.2862283381123486	0.5035612837895685
NLGN4Y	-0.27576815318302184	0.2862283381123486	0.5035612837895685
LY6G5C	0.28927956965895585	0.2862283381123486	0.5035612837895685
ENSG00000238035	-0.07779668583656307	0.2862283381123486	0.5035612837895685
SIN3A	0.20198517411736994	0.2862283381123486	0.5035612837895685
AGO2	0.0337166368788524	0.2862283381123486	0.5035612837895685
KRT7	0.1607789015188139	0.2862283381123486	0.5035612837895685
CRPPA	0.02573117220502219	0.2862283381123486	0.5035612837895685
PCBP3	-0.1795187022964866	0.2862283381123486	0.5035612837895685
ATG4C	0.24879160043042692	0.2862283381123486	0.5035612837895685
SLC4A7	0.37394195369139593	0.2862283381123486	0.5035612837895685
HNRNPLL	0.2424056393762779	0.2862283381123486	0.5035612837895685
